111885	13
111884	13
75023	10
99599	6
111887	13
75022	10
99598	6
111886	13
75025	10
99601	6
99600	6
75027	10
75029	10
111897	12
111896	12
111901	12
111900	12
107817	13
107819	13
111915	12
107818	13
107821	13
111917	12
111916	12
111919	8
107822	13
111918	12
107825	10
111921	7
111920	8
107827	10
111923	7
107826	10
111922	7
107829	10
111925	7
107828	10
111924	7
111927	10
111926	10
111928	10
111963	8
111965	10
103772	12
111967	10
111966	10
95585	10
111969	10
111971	12
111970	12
111974	7
95594	10
111983	7
111982	7
99697	0
111985	0
99696	21
111984	18
99699	21
103795	12
111987	18
99698	0
103794	12
111986	18
111989	18
99700	21
103796	12
111988	18
103799	12
111991	18
87414	10
103798	12
111990	8
111993	10
103800	12
111992	10
103803	12
111995	18
87418	10
103802	12
111994	18
87421	10
87420	10
87423	10
87422	10
112001	7
87424	10
112000	7
112003	7
112002	7
112004	7
107911	16
87430	10
107910	16
107913	16
107912	16
87435	10
112011	7
112012	7
112017	10
112016	10
112019	10
112018	10
112021	10
112020	7
103831	10
112023	7
107926	10
112022	7
103833	10
103832	10
103835	10
103834	10
103836	10
5535	13
5536	13
5537	13
103840	10
5538	13
103843	10
5539	13
112034	10
5540	18
99749	10
103845	10
5541	13
103844	10
107940	8
5542	13
99751	10
103847	10
5543	13
99750	10
103846	10
5544	13
103849	10
5545	13
103848	10
107944	10
5546	13
99755	10
103851	10
107947	10
5547	13
103850	10
5548	13
103853	10
99756	10
103852	10
99759	10
103855	10
112047	7
5551	13
99758	10
103854	10
5552	13
5553	13
103856	10
5554	13
103859	10
5555	13
103858	10
5556	13
103861	10
5557	16
103860	10
5558	18
103863	10
103862	10
87481	10
103865	10
103864	10
103867	10
5563	16
103866	10
112058	7
5564	16
103869	10
112061	7
5565	16
87484	10
103868	10
112060	7
5566	16
103871	10
5567	16
87486	10
103870	10
5568	16
103873	10
5569	16
103872	10
5570	16
87491	10
103875	10
87490	10
103874	10
112066	16
103877	10
112069	16
87492	10
103876	10
112068	16
103879	10
112071	16
103878	10
103881	10
112073	16
103880	10
112072	16
103883	10
107979	16
87498	10
103882	10
107978	16
103885	10
107981	16
107980	16
103887	10
103886	10
107982	10
103889	10
112081	18
103888	10
103891	10
103890	10
112082	18
87508	10
112087	12
112086	13
112088	12
91610	1
91613	10
87516	10
91612	10
112092	13
87519	10
107999	7
91614	10
107998	7
108001	7
112099	13
87522	10
108002	7
112101	0
112100	13
87527	10
112103	18
5607	18
87526	10
5608	13
5609	13
103912	13
5610	13
112107	12
5611	18
112106	12
87533	10
108013	10
112109	16
5613	13
87532	10
108012	10
5614	18
87535	10
108015	10
112111	16
5615	13
87534	10
108014	10
112110	16
5616	0
5617	0
108016	13
112112	16
112114	18
112117	18
112116	18
112119	13
112118	18
112121	10
112120	16
5626	16
5627	16
5628	16
112125	13
5629	16
5630	16
112127	13
112126	13
112128	16
112130	16
112133	11
108036	1
112132	11
112135	10
112134	10
112136	10
108043	21
108042	21
108045	21
108044	21
112140	7
87567	10
108047	21
112145	11
112144	18
103955	20
112147	18
112149	13
103956	20
112151	13
112150	13
112153	13
112152	13
112155	13
112154	13
112157	13
112156	13
112159	13
112158	13
112163	13
112165	13
112164	13
99879	21
103975	1
112167	10
112166	13
103977	0
112169	10
103976	1
103979	1
112171	13
103978	1
112170	10
112173	10
112175	10
112174	10
112177	16
112179	13
112178	13
112181	16
112180	13
112182	16
103992	8
112187	16
112189	16
108092	10
112191	18
112190	18
104007	13
91718	1
112201	10
112200	10
112203	10
112202	10
104013	13
112205	10
104012	13
108108	12
112204	10
112207	11
112206	11
112209	11
104016	10
112208	11
104019	10
112214	7
112219	18
112218	18
112221	10
112223	10
112222	18
112224	10
99939	10
112226	10
99941	10
112229	10
99940	10
112228	10
112231	7
99942	10
112230	13
112233	7
112232	7
112235	1
112237	1
112236	1
112239	1
112238	1
112243	16
112242	16
112245	16
112247	16
112246	16
112249	18
112248	7
112251	18
112250	18
108157	13
112253	18
108156	13
112252	18
112255	18
112254	18
112257	18
112256	18
108163	14
112259	18
112258	18
112261	18
112260	18
112263	6
112262	6
112264	6
112267	6
112266	6
112269	12
112268	6
112271	18
112270	18
112273	0
112272	6
112274	8
99989	12
108181	10
112277	13
112276	13
108183	10
112279	10
99990	12
108182	10
112278	13
112281	10
99992	12
104088	12
108184	10
112283	10
104090	12
112285	13
112284	10
112287	10
112286	10
112289	13
108192	12
112288	13
91811	10
112291	13
112290	13
91813	10
91817	10
112297	13
91816	10
91819	10
108203	8
112299	13
79530	14
112298	13
91821	10
108205	10
108204	8
112300	13
91823	10
108207	8
112303	13
91822	10
112302	13
91825	10
112305	13
91824	10
112304	13
108211	8
112307	13
91826	10
112306	13
91829	10
100021	12
112309	13
91828	10
100020	12
108212	8
112308	13
91831	10
112311	13
91830	10
112313	13
112312	13
108219	8
112314	13
112319	10
112318	7
91841	10
112321	10
112320	7
91843	10
112323	10
91842	10
112322	7
91845	0
112325	7
91844	10
91847	10
112327	7
91846	10
112326	7
91849	10
112329	11
91848	10
112328	11
91851	10
100043	21
112331	11
91850	10
112330	13
112333	11
91852	10
112332	11
112335	2
112334	2
100049	21
112337	7
100048	21
112336	2
100051	21
112339	7
100050	21
112338	7
112341	2
112343	7
108249	13
112344	12
112347	15
108250	13
108252	13
112350	13
112353	6
112352	13
112354	6
112357	11
112356	6
112359	7
112358	6
112361	13
112360	11
112363	11
112362	13
112365	13
112364	18
112367	7
112366	13
112369	13
112368	6
100083	10
112371	6
112370	11
100085	10
112373	7
112372	13
100087	10
112375	13
100086	10
112374	18
112377	18
112376	18
112378	18
112381	13
112380	10
112382	13
112385	10
112384	0
112387	13
112386	18
112388	10
112390	13
108297	8
112393	10
108299	8
112394	10
100116	14
108311	10
112407	15
112406	15
112409	13
112408	15
112411	13
112410	13
112413	7
112412	7
112415	7
112414	7
112417	7
112416	13
100131	10
112419	13
112418	7
100133	10
112421	7
100132	10
112420	7
100135	10
112423	7
100134	10
112422	7
112425	7
100136	10
112424	7
112426	7
112429	7
112428	7
112433	7
112432	12
112435	10
112434	7
104245	10
112437	10
87860	14
104244	10
112436	10
112439	13
112438	13
112441	13
112440	13
112443	8
112445	8
112444	8
100159	21
112447	10
100158	21
112446	10
96065	14
112449	10
112448	10
100163	21
104259	10
112451	13
112450	13
104261	10
112453	13
104260	10
112452	13
104263	10
112455	12
104262	10
112454	13
112457	12
100168	20
112456	12
112459	12
100170	20
112458	12
112461	10
100172	10
112460	12
112463	12
100174	10
112462	12
87889	14
112465	12
112464	12
112467	12
112466	12
112469	12
112468	12
112471	12
112470	12
100185	21
112473	12
112472	13
100187	21
112475	12
83802	10
108378	14
112474	12
112477	12
112476	12
112479	10
112478	10
104289	12
112481	9
100192	21
112480	10
112483	9
112482	9
112485	9
112484	9
100199	13
112487	7
112489	7
112488	7
100203	21
112491	7
100202	21
112490	7
112493	7
112492	7
112495	7
112494	7
112497	7
112496	7
112499	7
112498	7
108405	8
112501	7
108404	8
112500	7
112503	0
112502	14
112505	14
108408	10
112504	14
108411	8
112507	14
108410	8
112506	14
108413	10
112509	14
112508	14
100222	10
112513	7
112515	16
112514	8
112517	15
112516	15
100231	10
112519	16
112518	16
100233	10
112521	16
112520	16
100235	10
112523	10
100234	10
112522	10
100237	10
112525	10
100236	10
112524	10
112527	13
108430	10
112526	13
112529	18
112530	18
112532	18
112537	16
112536	16
108443	13
112539	16
108442	13
112538	16
108445	13
112541	10
108444	13
112540	16
112543	18
112545	18
112544	18
112547	13
112546	13
112549	8
112548	10
112551	12
112553	12
112552	12
112555	10
112554	0
112557	12
112556	10
100271	21
112559	18
104366	12
112558	18
112561	13
112560	16
100275	1
112563	13
112562	13
112565	10
83892	10
112564	10
112566	10
112573	13
108476	13
112572	13
108479	13
112575	13
112574	13
108481	13
112577	13
112576	13
112579	18
112578	13
112580	13
112583	13
112582	13
112585	7
112584	18
112587	18
112586	18
112589	14
112588	14
83920	8
112592	18
83923	10
112595	14
112594	14
112597	14
112596	7
112599	10
112598	18
112601	10
112600	7
112603	18
112602	7
112604	18
112607	7
112606	7
112608	7
112612	20
112615	20
112614	0
112617	7
112619	7
112621	7
112623	16
112622	7
108529	1
112625	0
112624	16
108531	1
108530	1
108532	1
108535	1
108534	1
108539	7
108538	7
108540	7
112647	12
112646	12
112649	12
112648	12
104459	7
112651	12
104458	10
112650	12
112653	12
104460	10
112652	12
104463	7
112655	12
112657	12
104464	7
112656	12
112659	12
104466	7
112658	12
112661	12
112660	12
112663	12
112662	12
100377	10
112665	12
100378	10
112669	9
100380	10
112668	7
112671	13
100382	10
112670	7
112673	15
100384	10
112675	13
112674	15
100389	10
112677	8
112676	13
112679	8
112678	8
112681	18
112680	18
112683	18
112682	18
112685	10
112687	10
112686	10
112689	12
112688	10
112690	10
112695	12
112694	18
108601	10
112697	12
112696	12
108602	10
112698	13
112701	12
108604	10
112700	12
104511	10
112703	10
112702	12
112705	12
112704	11
112707	12
112706	12
112709	10
112708	10
112711	18
112710	10
112713	18
112712	11
112715	18
112714	13
100429	10
112717	13
100428	10
112716	18
100431	10
112719	13
100430	10
100433	10
100432	10
108624	12
100435	10
100434	10
100437	10
112725	12
100436	10
112724	12
100439	10
112727	13
100438	10
112726	12
112729	12
112728	12
112731	13
112730	12
112733	13
112732	13
100447	14
112734	13
79969	10
79973	10
112741	7
112740	7
79975	10
79974	10
112742	7
79977	10
112745	13
79976	10
112744	7
79979	10
112747	8
79978	10
112746	13
112749	13
112748	18
112751	13
112750	18
112753	13
112752	13
112755	8
112757	21
112758	20
112761	13
108664	12
112763	0
112762	13
112765	13
112764	13
112767	13
112766	13
112769	13
112768	13
112771	13
112770	13
112773	13
112772	13
112775	13
112774	13
112777	13
112776	13
112779	18
96394	10
112778	13
112781	6
112780	13
112783	6
112782	6
112785	18
112784	18
112787	13
112786	18
112789	0
112788	13
112791	13
112793	13
112792	13
112795	13
112794	13
108701	1
112797	13
108700	1
112796	13
112799	13
108702	1
112798	13
108705	1
112801	10
112800	18
112802	13
112805	13
112804	13
112807	13
112806	10
112809	10
112808	10
112811	10
112810	10
104623	10
112815	1
112814	1
108721	1
112816	13
104627	10
112819	13
112818	13
112821	18
108724	1
112820	13
108727	1
112823	12
108726	1
112822	15
112825	18
104632	10
112824	15
112827	15
112828	18
112831	23
112830	18
108737	1
112833	18
112832	9
112834	23
112837	18
112836	9
112839	18
112838	23
108745	1
112841	23
112840	23
112843	15
108746	1
112842	18
112844	18
112847	15
112846	15
112849	15
112848	15
112851	15
112850	15
112853	12
112852	15
112855	8
112854	8
112857	13
112856	13
112859	10
112858	13
112861	10
112860	10
112863	13
112862	10
112865	10
112864	10
112867	13
112866	10
112869	13
112868	13
112871	1
112870	21
112873	7
112872	1
100587	14
112875	7
100586	14
112874	0
112876	7
112880	7
112882	7
112887	21
108793	13
112889	21
100600	1
108795	13
112891	7
108794	13
84221	14
112893	21
112892	21
84222	14
104702	8
112894	21
112897	13
104704	8
112896	13
112899	11
108805	13
112901	10
112900	11
108807	12
112903	11
108806	13
112902	11
112905	10
112907	10
112908	10
112910	10
112912	10
112915	10
112914	7
112917	7
108820	0
108823	1
108822	1
112918	7
108825	1
112921	7
108824	0
112920	7
108827	1
108826	1
112922	7
108829	18
108841	18
108840	18
108844	18
108848	10
108851	14
108853	13
108852	13
108859	14
108861	14
108865	14
108867	14
108868	14
92487	8
92488	8
92491	8
92490	8
76109	10
104781	7
92492	8
104783	7
76110	10
104782	7
104784	7
104789	7
104791	7
104790	7
104792	7
104795	14
104794	7
108893	0
108892	13
108899	10
104805	17
108900	10
104807	13
108903	10
104806	13
108902	10
100715	10
67946	10
108911	10
67950	10
100718	10
108928	2
108931	2
108930	2
108933	1
108932	1
108934	1
108941	10
67987	10
67989	10
108949	10
67988	10
67991	10
67993	10
104857	10
108953	10
67992	10
108952	18
67995	10
67994	10
108954	10
67996	10
104863	10
104864	10
108963	12
104866	10
104869	10
108965	12
108964	12
108967	12
104872	10
108973	1
108974	10
108976	12
108978	12
76213	1
108980	12
108983	8
108982	1
108985	1
104893	1
96700	1
104892	1
104895	1
96702	1
108990	1
104897	1
104896	1
76227	14
108994	1
96708	10
109000	8
92619	1
92620	1
109004	18
109007	1
109006	18
109009	1
109011	1
109013	18
109012	1
109014	18
109018	1
109021	1
104924	8
109020	1
76273	14
76274	14
109057	12
109058	12
109067	12
109069	12
109068	0
100879	10
109071	14
100881	10
109073	14
105001	10
105000	10
105003	10
105002	10
105004	10
109109	8
109108	8
109111	8
109110	8
100922	10
109127	10
109126	10
109128	10
92747	14
109131	10
100943	17
100944	17
109141	12
109143	12
109142	12
109144	12
109147	12
109146	12
109148	12
100959	10
100958	10
100961	10
105087	14
68243	10
109203	12
68244	10
109204	12
109207	13
109206	13
105117	10
105119	10
105118	10
105121	10
105120	10
105122	10
101045	13
101044	13
101059	10
101061	6
101060	6
101063	6
101062	6
101064	6
105164	14
105173	12
88805	10
88808	10
88811	10
88810	10
88815	10
88817	10
109299	1
109304	1
109307	1
109306	1
109309	1
109308	1
109311	1
109313	1
109312	1
109315	1
109314	1
109316	1
105223	10
109319	1
109318	1
105225	10
109320	1
109334	1
101144	10
105248	12
105255	10
105254	10
109378	11
109380	11
109383	11
109382	8
105300	7
105307	7
105306	7
93032	1
93035	1
93036	1
109445	1
109447	1
109448	1
101265	10
101272	10
101275	10
101284	10
101286	10
97192	10
97202	10
97208	10
101319	12
89033	1
101321	8
89032	1
101320	8
101349	10
101364	10
101381	1
101382	1
105497	14
105496	14
68641	10
68640	10
68643	10
68642	10
68645	10
68644	10
68647	10
68649	10
68648	10
68651	10
68650	10
68653	10
68655	10
68654	10
68657	10
68656	10
109619	1
109618	1
109620	1
109622	1
109624	1
109627	1
109626	1
109628	1
109634	18
109654	7
109661	2
109663	12
109665	12
109664	12
109667	2
109666	12
109668	2
85095	7
109670	2
109675	7
11373	7
101487	10
11375	7
109678	7
101489	10
101488	10
109680	7
11378	0
101491	10
11379	7
101490	10
109682	7
101494	13
101496	10
105594	14
105597	14
101503	10
109695	16
109697	16
101507	10
109698	16
109700	16
109703	15
109702	15
101513	10
109705	15
109704	15
101515	10
101517	10
101516	10
105614	14
101521	10
105616	14
101522	10
101525	10
101524	10
97431	10
97433	10
97432	10
101528	10
97435	10
97434	10
97437	10
97436	10
97439	10
97438	10
97441	10
97440	10
97443	10
105635	13
97442	10
97445	10
105637	13
97444	10
97446	10
109738	14
109740	14
109743	12
109742	12
109745	12
109744	12
109759	12
109761	12
109760	12
109765	12
101579	10
109773	6
109778	6
109780	13
109783	6
105686	10
109782	6
105689	12
101592	10
105688	12
85210	10
109788	6
109791	6
105697	12
109793	6
105699	12
105698	12
109794	6
109797	6
101606	10
109798	1
105705	10
109801	1
93416	10
109800	1
105707	10
105709	10
105708	10
105711	10
105713	10
105714	10
105717	10
109813	12
101620	10
105716	10
109814	12
97529	7
97531	7
97530	7
97533	7
97532	7
105726	10
105728	10
77063	10
77062	10
105736	10
77069	10
77074	10
77081	10
105752	13
77082	10
105754	13
101687	17
101689	13
85319	16
109899	23
109900	23
109903	8
109902	23
109904	23
109908	23
109915	13
109917	13
109916	13
101727	10
109919	8
109918	13
101729	10
109921	13
77152	10
101728	10
101731	10
109923	13
77154	10
81250	10
101730	10
109922	13
77157	10
101733	10
109925	13
101732	10
109924	13
109927	13
101734	10
109926	13
77161	10
109929	13
77163	10
109933	13
77164	10
109935	13
109934	13
101745	10
101744	10
109936	13
101746	10
105845	1
105844	1
101751	10
105847	1
101750	10
105849	14
101752	10
105848	1
105851	1
105852	1
109958	7
109960	12
109963	12
109965	12
109966	12
105873	10
105875	10
109971	7
109973	7
105876	10
109972	7
93591	10
105879	10
105878	10
93595	10
93597	10
93599	10
101793	12
93600	10
93603	10
93602	10
93604	10
101796	0
93607	10
93606	10
105894	14
93609	10
105899	14
93613	10
93612	10
93615	10
93614	10
93617	10
101809	10
93616	10
101811	10
93618	10
101813	2
93623	10
93627	10
93626	10
93629	10
93628	10
93630	10
93633	10
101825	12
93632	10
93635	10
101827	12
93637	1
97743	1
93646	14
101847	10
101851	10
101850	2
101853	10
110045	8
101852	2
101855	10
110047	0
110046	8
101858	10
105954	14
105958	14
101865	10
101866	2
101869	10
101868	10
101871	10
101870	10
101874	10
85495	10
97791	12
97790	12
105985	13
105984	13
101891	2
105987	13
97794	12
101890	2
105988	13
105991	13
105993	13
105997	13
105998	13
106007	7
106009	7
97816	1
106010	7
101918	2
101925	0
101929	2
93741	14
110131	13
110136	0
106055	8
106057	8
106059	8
106058	7
101965	10
106061	7
106060	7
106062	7
81491	10
106067	8
106068	8
81532	10
106119	7
106121	13
106120	13
106123	13
106122	13
106124	13
81561	10
97951	14
97953	10
106144	13
97954	10
89775	10
89776	10
89783	10
110263	18
110262	18
89785	10
110265	18
89784	0
110264	18
89787	10
106171	15
106175	15
106174	9
106176	15
110275	13
106178	9
106181	10
110277	10
110276	10
106184	13
106187	10
110282	10
106188	13
110289	13
110291	13
106194	13
110290	12
106196	13
106200	10
106203	13
106207	13
106219	13
106223	13
89842	10
106233	10
106234	10
102141	12
106236	10
89855	10
106239	10
89857	10
89856	10
106240	10
89859	10
102147	2
89858	10
106242	10
106245	10
106249	10
106253	10
110365	13
106271	12
106270	6
110368	13
106275	12
106277	6
106276	6
110374	8
110380	8
110385	8
110384	8
106295	10
106294	10
106297	10
110400	7
110403	7
106309	10
106313	10
110409	7
110408	7
110413	7
106316	10
106319	10
110421	13
106324	10
110422	13
110424	13
102237	0
106333	10
106334	10
106337	10
110433	7
106336	10
110432	7
110435	7
106338	10
110434	7
106363	13
106365	10
106364	10
106367	10
106369	13
106368	13
106371	10
106370	10
102276	10
106372	10
106375	10
102278	10
106374	10
102281	0
106376	10
102282	10
106385	10
106388	10
106395	10
110491	10
110490	10
110493	10
110492	10
110494	10
106400	13
106409	13
106413	10
90028	1
106412	10
106414	0
102323	8
